package,url,status
com.hygagesoft.boundbomb,,not found
com.gamy.Kids.Water.Surfing.Chained.bike.race,,not found
com.photoedit.photocollage,,not found
com.kuwaki.subaracity,http://nekoup.sakura.ne.jp/privacypolicy.html,success
com.hs.alphabetlore.haunted.houseescape,https://horizon-studio.blogspot.com,success
com.inverse.photoeditor,https://docs.google.com/document/d/1Q0Dgr3pNZ_DU2ljIN454eeXn88PgKIjo60UPSxrT-_I/edit?usp=sharing,success
com.google.android.apps.docs,http://www.google.com/policies/privacy,success
com.RevengeAPP.ColorMatching,,not found
com.ria.moneytransfer,https://www.riamoneytransfer.com/en-us/privacy-policy/,success
com.SIV.FoodPalsRush,https://siv.tn/privacy-policy,success
com.subsplashconsulting.s_BBR3ZC,http://www.subsplash.com/legal/privacy,success
com.seagate.goflexsatellite,,not found
com.rather.rather,,not found
onetap.game.block.chaos,https://onetapglobal.com/privacy.html,success
com.gworld.crazyspin,https://www.astakplay.com/privacy.html,success
com.Kippo.WatchOut,,not found
biz.webcreation.ultimate,https://app1.bappzz.com/appcgu/ultimate.php,success
com.jtexpress.KhClient,,not found
com.atlasappco.draftkingsdailyfootball,https://www.linestarapp.com/Privacy,success
com.blue.educational2,https://blue-educational.com/privacy,success
com.TioneWan.GALLAPAGOSSim,,not found
com.duia.duiaapp,,not found
com.telemedicina,https://www.somosholadoc.com/terminos-y-condiciones,success
com.wowthemes.blackwowpink.one,https://sites.google.com/view/wowthemesprivacypolicy/,success
com.ito.onlineexam.app,https://www.indiantalent.org/privacy,success
com.andromo.dev518376.app501088,,not found
ie.flipdish.fd15056,,not found
com.ikustudio.labelmaker,https://sites.google.com/view/ikustudio/privacy-policy,success
de.rezepte.abnehmen.home.workouts,,not found
com.dop.delete.puzzle.eraser.onepart.brain,https://bambooglobal.pro.vn/privacy-policy.html?app=Delete%20Master:%20Erase%20Puzzle&store=Bamboo%20Game%20Global,success
com.syrve.waiter,https://www.syrve.com/en-gb/privacy-policy,success
com.gpsmycity.android.u8,https://www.gpsmycity.com/privacy-policy.html,success
com.mobisystems.office,https://mobisystems.com/privacy-policy,success
com.IceSky.bongo_cat_duels,,not found
com.momogame.juicygarden,,not found
com.wickr.enterprise,https://wickr.com/privacy/enterprise/,success
com.superawesome.video.app,,not found
com.languagedrops.drops.learn.learning.speak.language.hindi.devanagari.words,https://languagedrops.com/privacypolicy.html,success
si.redo.app,https://travel.redo.si/legal/politika-zasebnosti,success
com.matchtech.solive,https://so-live.web.app/privacy/,success
com.iwaiterapp.foodlandeverton,https://www.orderyoyo.com/privacy-promise/uk,success
com.fitnessmobileapps.aboveallfitnesscenter38149,https://www.mindbodyonline.com/privacy-policy,success
io.kriptomat.app,https://kriptomat.io/privacy-policy/,success
com.fpfruits.gamepack,,not found
com.lenis.phonzie,,not found
co.alexis.mmjbq,https://privacy-policy.courses.store/mmjbq?defaultLanguage=EN,success
com.saradunajska.arobux,,not found
k4app.amgmaintenance,https://amgmaintenance.k4app.com/docs/privacy_policy.html,success
me.doubledutch.smerapidconfexpo,,not found
com.action.games.ultimate.figher.champion.free.fighting.kungfu.combat.gangster.game,,not found
com.app.hidiqtigi,,not found
fr.codevallee.whereisalice,https://doc-hosting.flycricket.io/where-is-alice-privacy-policy/d788f420-5ccb-4343-8ef5-8e01019a435f/privacy,success
com.pixelsdev.erasebackground,https://pixelsdevphotoapps.blogspot.com/p/privacy-policy.html,success
com.b2bg.WeComeInPieces,,not found
com.fisionsoft.en3sxtrip6_android,,not found
com.gamemalt.applock,https://docs.google.com/document/d/1-r2ZALxlQVLRv_T_PDQKNUMhICDsyxdVkCcBjd80tq8,success
com.parentsquare.paloalto,https://www.parentsquare.com/privacy/,success
com.piki.reference.book.horsesen,,not found
com.mobtop.android.punjabi,https://sites.google.com/view/shihab-apps-privacy-policy,success
de.piko.measureCarApp,https://www.piko-shop.de/?vw_type=5&vw_id=9&vw_name=detail,success
com.easytor.eliam,https://eztor.io/EliaMegidish/privacy-policy,success
com.impelsys.aap.android.ebookstore,http://www.aap.org/en-us/Pages/Privacy-Statement.aspx,success
com.app.sastrafilm.sastra_film_mobile_app,https://sastrafilm.com/privacy,success
com.sabbath_lessonquarter4ann,,not found
com.rvappstudios.tap.blast.match3.puzzle,https://www.rvappstudios.com/privacypolicy.html#privacy/,success
com.atlasedu.apps,,not found
com.bluelionmobile.qeep.client.android,https://www.qeep.net/privacy.html?hl=en,success
com.APPocalypse.Oxxo,,not found
com.amirasaraf.colonymanager,,not found
app.worldofmouth.app,https://www.worldofmouth.app/privacy-policy,success
parkourmap.formcpe.newmaps,https://sites.google.com/view/kinsirod/,success
fr.gensdeconfiance.app,https://gensdeconfiance.com/ui/privacy-policy,success
co.classplus.acme,https://privacy-policy.courses.store/acme?defaultLanguage=EN,success
com.bebopbee.redlion,,not found
com.com2us.soccerspirits.normal2.freefull.google.global.android.common,http://terms.withhive.com/terms/mobile/policy.html,success
com.naat.freenaat,,not found
com.alseda.rbkbank,,not found
cl.acidlabs.aim_manager,https://www.aimmanager.com/politica-de-privacidad/,success
co.legion.client,https://www.legion.co/privacy-policy/,success
com.polygonium.basicchords,http://polygonium.com/privacy/,success
app.zyng.app,https://howbout.app/privacy-policy,success
air.TTNG.EscapeGameA35,http://www.top10newgames.com/privacy-policy.php,success
com.ocv.protection4pawspa,https://cdn.myocv.com/legal/ocvapps-privacy-english.html?name=Protection4Paws%20PA,success
com.app.sajcok,,not found
br.gov.pe.recife.conecta,https://www.emprel.gov.br/politica-de-seguranca-e-privacidade-do-conecta-recife-app,success
fr.karos.karos.app,https://www.karos.fr/data-policy/,success
com.game.good.scopone,http://www.goodsoft.biz/info.html,success
com.pdlive.shayu,,not found
com.storytaco.lovepheromone,http://storytaco.com/other/privacy_eng.php,success
co.hjulist,,not found
com.cotap.android,https://www.ptc.com/en/documents/policies/privacy,success
com.luminencelabs.ProjectY,,not found
com.nttsolmare.game.android.biref,,not found
com.tsg.bs2016,,not found
io.jibble.androidclient.jibble,https://www.jibble.io/privacy,success
com.dominigames.uc8.free2play,,not found
com.Appsinnovate.GIZCandyCareer,,not found
com.theteamplans,https://app.joinanda.com/privacy,success
com.ilkerertas.offroad4x4,,not found
net.appeat.dogdrip,http://www.goodgag.net/mbr/join/privacy,success
com.midodev.animeweather,,not found
com.jrustonapps.mymoonphase,https://www.jrustonapps.com/privacy?t=an-fr-15,success
com.wave.RibatAdventure,,not found
com.ingenio.keen,https://www.keen.com/help/privacypolicy,success
nz.co.solnetsolutions.mobile.fonterra.dqmsApp,https://nzfarmsource.co.nz/legal-and-disclaimers/privacy-statement.html,success
com.mirage.ac,http://www.mirage.mx,success
com.cocopyapps.lovesticker,,not found
com.cars.cheryamulet,,not found
com.telstra.android.afl,http://www.telstra.com.au/privacy/privacy-statement/?ref=Net-Footer-Corp-Policy,success
com.gurutheapp,,not found
io.pushpay.tiacjax,https://pushpay.com/legal-center/privacy/,success
com.pgstudio.exile.survival,https://gemjamllc.com/en/privacy-policy,success
com.AppsNext.OppoReno6andReno6ProWallpapers,,not found
com.doelia.pkhd,https://stephanewouters.fr/pk/privacy.html,success
com.vidapp.sweatinspiresisterhood,https://www.sweatinspiresisterhood.com/app-privacy-policy,success
com.airkast.KATCFM,,not found
es.hskfree.ap,https://khanjischool.com/terms-of-use-privacy,success
com.triton_studio.seaworld,https://tritonstudio.github.io/documents/privacy.html,success
in.materialdepot.materialdepot_flutter_app,,not found
com.flexlng.sayflex2,https://www.bigyellowfish.io/sayflex-privacy-policy.html,success
com.tsm.catfishtuscaloosa,http://catfishtuscaloosa.com/privacy,success
com.risesoftware.habitatcompany,https://www.vts.com/privacy,success
the.sanmobapps.android.civilcompletegateexam,,not found
com.airkast.WVLKAM,https://www.wvlkam.com/privacy-policy/,success
com.pal.train,https://www.mytrainpal.com/web-pages/policies/privacy-policy.html,success
myschoolhub.ngschools,,not found
com.gta.thug,https://naxeex.com/privacy-policy/,success
com.glueup.wl.acsa,https://www.glueup.com/legal/privacy-policy,success
com.gigil.cars.race.modern.driver.apps,https://sites.google.com/view/ultimate-gaming-studio/privacy-policy,success
com.romu.jobandwork,https://www.romuten.jp/policy,success
com.radio.station.WTLC.FM,https://urban1.com/privacy/,success
com.deliveroo.driverapp,https://rider.deliveroo.co.uk/privacy-policy-redirect,success
ie.flipdish.fd6567,https://flipdish.ie/App/Terms,"url found, download failed"
com.trulia.android.agent,https://www.zillowgroup.com/zg-privacy-policy/,success
gr.gov.myhealth,https://myhealth.gov.gr/privacy/,success
com.neoxonika.puzzlesanimals,http://ido-obi.ru/policy/?app=com.neoxonika.puzzlesanimals,success
com.inbody2014.inbody,https://appapikr.lookinbody.com/html/app_ko/privacy_220913.html,success
com.innoshop.amakshop,,not found
com.everymu.Hassanshakoushpro,,not found
com.prequelapp.oji,https://oji.ai/privacy-policy,success
com.gotokeep.keep,,not found
com.iflytek.inputmethod.google,,not found
com.hmpstigma.ncstarr.prod,https://healthmpowerment.org/starrnc-privacy-policy/,success
com.gameberry.ludo.star2,http://gameberrylabs.com/privacy,success
com.family.tree.shape.photos.frame.collage.maker,,not found
com.vg.crazy.car.rush.pro.taxi.driver,,not found
nl.verenigingenapp.regimentbent,https://regiment-bevoorradings-en-transporttroepen.genkgo.app/_/verenigingenapp/document/1/privacy/nl_NL/html,success
co.paige.lsmys,https://privacy-policy.courses.store/lsmys,success
nl.youngcapital,https://www.youngcapital.nl/over-yc/PrivacyVerklaring,success
com.hauphung.doctruyenhay,,not found
com.oversea.mega.goddess,,not found
uk.co.myfirmsapp.garbutt,,not found
org.artsplanet.android.charactermemo,https://artsplanet.biz/privacy/policy.html,success
co.varys.njyqa,https://privacy-policy.courses.store/cytxmr,success
com.snapcial.snappy,https://sites.google.com/view/snapcial-policy/privacy-policy,success
com.stockpro,,not found
com.tapmango.rendezvouscafe,https://customer.tapmango.com/Home/Policy,success
com.A2ZEscapeGames.BraveWarriorEscape,,not found
studio.storycircle.reader,,not found
com.yara.atfarm,https://www.yara.com/privacy-and-legal/digital-farming-privacy/digital-farming-privacy-english/,success
air.com.bitrhymes.bingo,https://www.scopely.com/en/legal?id=privacy,success
com.gsn.conquian.us,https://play.zing.vn/privacy,success
app.knowex.development,,not found
com.gamersberry.animal.shelter.dog.simulator,,not found
com.appsdeveloperfree.newyorkfmradiostations,https://appsdeveloperfreenc.blogspot.com/2021/02/privacy-policy-privacy-policy-for.html,success
com.stranger2.yaski,,not found
com.upx.abhinandan.upx,,not found
com.robtheis.android.phrasebook.ux.bc,https://www.qvyshift.com/privacy-policy-phrasebooks.html,success
com.excean.parallelspace,http://www.excean.com/privacy_za/,success
us.nobarriers.elsa,https://www.elsanow.io/privacy,success
com.fireslave.superturtlehero.adventure,,not found
com.mgs.counterterrorist.combat,,not found
com.drmaxmuscle.dr_max_muscle,https://dr-muscle.com/privacy,success
air.SpeedCarRacing,,not found
com.app.lively_app,https://livelycycle.com/privacy/,success
com.mightybell.rockretirementclub,https://www.mightynetworks.com/privacy-policy,success
com.dorna.officialmotogp,https://sso.dorna.com/en/privacy-policy,success
com.resilient_power_two,https://resilientpower.global/privacy-policy/,success
ie.flipdish.fd3966,,not found
com.SCI.CSV,,not found
com.philips.home,http://adhoc-oss.cone-x.com/docs/phl/en/privacy.html,success
com.easy.madbloxfun,,not found
com.gigrev.road,,not found
com.v1sports.v1baseball,https://app.termly.io/document/privacy-policy/364ae543-fd5d-4644-b57f-a8bc9c2c1f46,success
com.hu1.daegutour_CH,,not found
com.tophatter,,not found
com.silver.fantasynamegenerator,https://www.silver-fox.pl/apps/fantasy-name-generator/privacy_policy.html,success
com.ayefleet,https://www.ayefleet.com/privacy,success
uk.co.cpllearning.youngs,https://www.cpllearning.com/privacy-notice/,success
com.hivetaxi.driver.samruktaldykorgan,,not found
co.alicia.geowo,https://privacy-policy.courses.store/geowo?defaultLanguage=EN,success
air.com.hollowquest.adventure.hunters.mansion,https://www.hollowquest.com/politica-de-privacidad/,success
com.ippogames.fungoal,,not found
ca.flyerdeals.app,https://www.flyerdeals.ca/privacy-statement,success
com.anvelopers.EyeX,https://eye-x.flycricket.io/privacy.html,success
com.paptap.pt303252,,not found
com.king.petrescuesaga,https://king.com/privacyPolicy,success
app.design.learn,https://www.proapp.design/privacy-policy,success
com.jobs.ksa,https://sites.google.com/view/fikraapp/home,success
pl.contentplus.bilingualfuture,http://bilingualfuture.com/privacy-policy-app/,success
com.Voodamdee.Photos.Frames.RomanticLovePhotoFrames,,not found
com.hjsolution.android.glitterphotoframe,,not found
com.soaltkdcpns.mudah,,not found
com.q8.flowers.app,https://floward.com/en-ae/dubai/privacy-policy,success
com.vycab.driver,https://www.vycab.com/privacy-policy,success
hotspotshield.android.vpn,https://www.hotspotshield.com/privacy-policy/,success
com.huyu.game.rise,,not found
com.ghelfer.tvipbrasil,,not found
com.alvagamer.waxingmodelsgames,,not found
co.itplus.twseil,,not found
air.de.rgerlach.maumaupalast,https://www.spiele-palast.de/datenschutz-apps/,success
fr.openium.bdc,,not found
com.proyecto.tgcustom,,not found
com.oef.English.two,http://openeduforum.com/privacy.html,success
com.blink22.fajr,https://github.com/FajrApp/fajr-privacy-policy/blob/main/privacy-policy.md,success
com.dhb.microrpg,http://microrpg.ca/privacy/,success
ieltsvocab.academic,,not found
com.robotemi,https://www.robotemi.com/privacy/,success
com.androidcan.skeet,http://www.apptebo.com/pwstatement.html,success
com.getsquire.Squireeclecticie,https://getsquire.com/privacy-policy,success
com.jenda.basketballboard,https://jendaapps.eu/privacy-policy.html,"url found, download failed"
com.trainerize.blueribbonfitness,http://www.trainerize.com/privacy.aspx,success
com.foxydigit.maze.game,,not found
com.gmidgeleyjja.cltfm,,not found
merge.master.insect.dinosaur.fusion,,not found
com.knowmerce.fromm.fan,https://knowmerce.notion.site/c9d2915db0194ecb8fe880ea77ea4162,success
com.huemsoft.hudeybiye,,not found
com.briox.riversip.android.tech.defense,https://www.loyal.app/privacy-policy,success
com.ovivo.discwars,,not found
com.infiprep.vtcsmartclass,,not found
com.nmdp.webView,https://bethematchclinical.org/about-us/privacy-policy/,success
com.best.amazon.uk.online.shopping.deals,,not found
com.collegedunia.studyabroad,https://collegedunia.com/website-usage-policy,success
us.com.flex.client,,not found
com.TDF.ID,https://tinydigitalfactory.com/privacy-policy/,success
com.moxo.peninsulavisa,https://www.peninsulavisa.com/privacy-policy,success
com.myTutorhub.bloss,,not found
com.inspiredsquare.sand.blast,https://www.inspiredsquare.com/games/privacy_policy.html,success
com.AAGHGames.ChickenBoom2,https://www.iubenda.com/privacy-policy/31122663,success
com.PianoTileGames.BTS,,not found
com.AkiraDev.MortalRealm,,not found
com.plantpurple.wastickerapps.emojidom.free,https://www.emojidom.com/privacy-policy.html,success
com.ffsvaldosta.mobile,https://www.1stfederalvaldosta.com/MobilePrivacyPolicy.aspx,success
com.pokokostudio.dinobashtime,https://www.pokokostudio.com/privacypolicydino2,success
com.scalz.JeeMate,https://docs.jeemate.fr/fr/privacy,success
com.healthandfitness.android.luckygo,,not found
com.strawberrynetNew.android,https://www.strawberrynet.com,success
com.goodis.za,,not found
com.andromo.dev866260.app995257,,not found
com.first.low.mission.day,,not found
com.babyscripts.app,https://babyscripts.com/privacy-policy,success
com.ifpass.campus,https://www.ifpass.fr/politique-de-confidentialite,success
air.mwe.kingcastleshootinggames,,not found
com.propoint.ooacademy,,not found
live.wallpaper.background.ringtonemaker,,not found
com.znam_majstora.android,https://www.termsfeed.com/live/7cd9d7b3-7a22-4144-af02-c3a5ecca3199,success
com.vocsy.btsfakecall,,not found
com.appyhere.seeker,https://jobs.appyhere.com/legal/privacy_en.html,success
com.emeye.cardealerpro,https://autobegins.com/privercy.html,success
melstudio.mfat,https://melstudio.info/en/privacy-policy-mfat,success
christian.conti.password.manager,,not found
com.addiko.mobile.serbia,https://www.addiko.rs/opste-informacije-o-zastiti-podataka/,success
com.tutorprojects.germanmingle,,not found
jp.co.canon.oip.android.opal,http://global.canon/en/privacy/apps.html,success
com.sevenshifts.android,https://www.7shifts.com/privacy-policy?,success
com.hchb.pc.ui.training,,not found
com.asgatech.extra,https://www.extra.com/en-sa/privacypolicy,"url found, download failed"
com.fpg.tintin,,not found
com.goethe.no,https://www.50lang.com/privacy.html,success
com.quickmove.sa.survey,https://www.quickmovetech.com/surveyappprivacypolicy/,success
co.april2019.spe,https://privacy-policy.courses.store/spe?defaultLanguage=EN,success
com.neoteric.virtualmomlife,,not found
com.wirdahoam.app,https://helloagain.at/app/wir-dahoam/privacy-policy/,success
com.utimutualfunds.utimutualfund,https://www.utimf.com/disclaimer/privacy-policy,"url found, download failed"
com.bp96studio.fortresswarsofheroes2,https://github.com/yasinakgulbp/Fortress-Wars-of-Heroes-2/blob/main/privacy.html,success
com.greenteagames.ponyracing3d,,not found
io.localexpress.yutzysfarmmarket,https://order.yutzysfarmmarket.com/privacyy,success
com.kikike.game.vam,,not found
com.playock.cricketiq,,not found
com.king.world.runto,,not found
com.amazon.shopperpanel.android.mobile.app,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496&ref_=footer_privacy,"url found, download failed"
it.emplate.frbc,https://emplate.app/consumer/v3/privacy/frbc,success
com.liveconnect.flumeridefan,,not found
com.idenfy.idenfyApp,http://www.idenfy.com,success
com.gamesweplay.warshooter3D,,not found
com.mishree.app.easy.nail.design.free,,not found
com.gamekaiser.junglechaos_2d,,not found
com.JakeDeAndradeGames.PiratesBattleRoyalePRO,,not found
com.Crossword.Kanji_ruigigo,,not found
com.runar.issdetector,https://issdetector.com/extra/privacypolicy.html,success
com.theroutingcompany.pingo.rider,https://theroutingcompany.com/privacy,"url found, download failed"
com.dms.wiph.android.app.main,https://www.williamsf1.com/policies/privacy-policy,success
com.aloo.userapp,https://aloo.com.sa/ar/privacy-policy,"url found, download failed"
com.pikkit.android,https://pikkit.com/privacy,success
com.hltcorp.footcare,https://www.wocncb.org/privacy-notice,success
eu.boma.mobileapp,https://www.boma.eu/privacy_gdpr.asp,success
com.smash.superr.bros.world,,not found
org.sacfcu.sacfcu,https://www.sacfcu.org/privacy-policy-2/,"url found, download failed"
com.risesoftware.thehub,https://www.vts.com/privacy,success
com.flakex,https://www.flakex.com/privacy-policy,"url found, download failed"
ca.walmart.ecommerceapp,,not found
io.heyvie.resilience.pro,https://link.heyvie.de/data,success
com.opentech.calcalist,"https://www.calcalist.co.il/home/0,7340,L-3855,00.html",success
com.bravolol.bravolang.englishchinesecdictionary,https://bravolol.com/privacy-policy/,success
org.getlantern.lantern,https://lantern.io/privacy,success
com.carddecks,https://www.gottman.com/couples/apps/privacy/,success
com.cdip.FacilotabS.market,https://www.facilotab.com/cgu-facilotab,success
com.sybirex.wingoplan,https://wingo.io/en/terms/,success
com.scrcpyandroid.scrcpyapp,https://doc-hosting.flycricket.io/circle-amoled-pro-privacy-policy/be08a73c-09e5-40e3-a403-1fd219c18165/privacy,success
sweet.candy.camera,http://res.ufotosoft.com/aboutus/src/policy.snap.html,success
cn.mischool.gz.tydxx,,not found
com.subsplashconsulting.s_JNMCQP,https://subsplash.com/u/-JNMCQP/privacy-policy,success
de.blinkt.openvpn,https://github.com/schwabe/ics-openvpn/blob/master/Privacy-policy.md,success
com.subsplashconsulting.s_HJM4BR,http://www.subsplash.com/legal/privacy,success
com.bsport_81__122_1387,https://backoffice.bsport.io/privacy-policy/1042,success
co.hathats.loyalty,https://hathats.co.uk/pages/privacy-policy-app,success
ru.kinopoisk,https://yandex.ru/legal/kinopoisk_privacy_information/ru/,success
com.tordusgames.puzzles.forest,,not found
com.thestorytimes.app,https://thestorytimes.com/privacy-policy,success
com.climbro.climber,https://climbro.com/privacy-policy/,"url found, download failed"
c.arabela.inter,,not found
co.april2019.acd,https://privacy-policy.courses.store/rdhaut,success
com.covalent.kippo,https://kippo.com/privacy/,success
co.stan.sprka,https://privacy-policy.courses.store/sprka?defaultLanguage=EN,success
com.tamreen.barbella,,not found
com.rb.rocketbook,https://getrocketbook.com/pages/privacy-policy,success
com.learnlanguage.tenminuteenglish.speakanewlanguage,https://www.wecenterbilisim.com/privacy-policy/,success
worderss.gamerss,,not found
com.hhxc.sq,,not found
com.vhg.fps.shooting.commando.mission,,not found
app.com.efficiency,,not found
com.anthems.music,https://anthems.fm/privacy,success
com.houseofhr.nowjobs,https://www.nowjobs.be/privacy-policy,success
net.pluservice.elbasharing,,not found
co.jones.vxnrh,https://privacy-policy.courses.store/vxnrh?defaultLanguage=EN,success
com.lifeasy.app.lifeasy,,not found
com.techweblabs.dealmydeal,,not found
com.magisterapp.dirtyfarm,https://www.magisterapp.com/wp/privacy/,success
com.hbinov.paspro,https://paspro.blob.core.windows.net/policy/Privacy_Policy.html,success
pixel.craft.legends,,not found
com.mylaps.eventapp.rakhalfmarathon2018,,not found
me.doubledutch.cjmtx.ashfordfall2016commencement,,not found
com.note7g.merge,https://www.note7g.com/privacy/privacy_en.htm,success
com.blizzard.wtcg.hearthstone,https://www.blizzard.com/privacy-policy,success
com.igg.castleclash_de,,not found
com.alma_chess_club.shortcastle,,not found
com.alkhaliligroup.user,,not found
com.newssynergy.ktvx,https://www.nexstar.tv/privacy-policy,success
com.zonein,https://www.getzonein.com/privacy-policy,success
com.jujing.stock,,not found
co.jarvis.conedu,https://privacy-policy.courses.store/jxfbgn,success
com.altagem.v2.app,https://altagem.com/politique-confidentialite,success
in.codehound.wordmaster,http://www.codehound.in/privacy.html,success
com.freeapps2019.baekhyun_exo_wallpapers,,not found
com.savidsalazar.leaguers,,not found
hk.neat.biz,,not found
com.thepitchapp,,not found
co.classplus.winning,https://privacy-policy.courses.store/xgitpn,success
org.qtproject.NMEA_kit,https://www.openwind.de/imprint,success
com.capsuledna.bbtmhf,,not found
io.wallet.haven,,not found
com.thobun.scorpionslovemusic,,not found
com.auroraeffects.reverse.ludo,,not found
com.hisense.odinbrowser,https://sites.google.com/view/odin-browser-privacy-policy/%E9%A6%96%E9%A1%B5,success
com.nextbike.veturilo,https://www.veturilo.waw.pl/polityka-prywatnosci/,success
co.thor.jgdvy,https://privacy-policy.courses.store/jgdvy?defaultLanguage=EN,success
ru.medsoftpro.medcalc,https://medsoftpro.ru/contacts/privacy-policy-score-scale.html,success
io.echurch.gracecovenantchurch,,not found
com.subsplash.thechurchapp.gracefellowship,http://www.subsplash.com/legal/privacy,success
sh.whisper,,not found
com.edugorilla.teachhome,,not found
com.tudelooiberica.android.apps.wappa,https://www.wappa.net/politica-de-privacidad,success
com.LuxuryPhotoFramesnn,,not found
bluepin_app.cont.doongdoong1,,not found
com.shindig,,not found
com.fandom.playercompanion,https://company.wizards.com/en/legal/wizards-coasts-privacy-policy,success
com.alarm.event.manager,,not found
com.gm.decolar,https://www.decolar.com/legal/politicas-de-privacidade,success
com.chownow.pasadenasandwichcompany,http://www.chownow.com/privacy-policy,success
com.subsplashconsulting.s_47QS63,,not found
com.paptap.pt329567,,not found
lll.freecell.solitaire.cards.game,https://www.privacypolicies.com/live/029311c3-d921-4f3e-9bd5-d5d7033e101a,success
com.maz.combo911,https://akc.tv/privacy,success
co.loki.yaifl,https://privacy-policy.courses.store/grgrxo,success
com.snailgameusa.kingdomwarriors,http://games.snail.com/PrivacyPolicy.html,success
sview.wfd.activities,,not found
com.trackingtopia.stockholmairportguide,https://www.dropbox.com/s/0ic3pwq0im2deix/Privacy%20Policy.pdf?dl=0,success
com.desirepk.skills.extreme.challenge.apps,,not found
com.subsplashconsulting.s_DSNGZ3,http://www.subsplash.com/legal/privacy,success
com.achilleusconsulting.walkin,https://walkin-corp.com/privacy-notice/,success
fr.unibet.sport,,not found
com.flyingcat.finddiff,,not found
com.subsplash.thechurchapp.fbjonesboro,,not found
com.rr.pitbulldogwallpapers,https://rrmobileapps.blogspot.com/p/privacy-policy-this-is-privacy-policy.html,success
com.imaginecurve.curve.prd,https://help.curve.com/en_us/curve-uk-eea-privacy-policy-BJEFazM21e,success
com.explain.dentalschool,https://www.dentroidx.com/post/dental-school,success
br.com.original.bank,,not found
com.baashaa.solartech,,not found
com.kj87774.app2,https://www.ironstrongacademy.com/branded-app-privacy-notice,success
com.gameon.project,,not found
com.lapshinanatoly.firewheelfree,,not found
com.bestfreeapp.thuglifestickerspicsedito.thuglifepictureeditor.thuglifephotoeditor,,not found
uk.co.cpllearning.peach,,not found
com.soyaclub.app,,not found
com.game.boom.dream.clinic.hospital,,not found
com.bergames.europewar,https://unity3d.com/legal/privacy-policy,success
nl.minbzk.p_direkt,https://www.p-direkt.nl/privacy,success
com.mcb.vrsandvjr.activity,https://www.myclassboard.com/privacy-policy/,success
ru.arealidea.android.alterplast,,not found
net.xinhuamm.d3029,,not found
com.sgjobslah.jobslah,https://www.jobslah.com/data-protection-policy,success
apps.carphotoeditor.walkonfire,,not found
com.beanstargames.riddle,,not found
dbeats.app.mp3.merger.trimmer.mixer.converter.speedchanger.mp3editor,https://o16iapps.com/audioeditor/privacy,success
com.embarkmobile.androidapp,https://journeyapps.com/privacy-policy,success
com.triposo.droidguide.azerbaijan,,not found
com.trainerize.activelifestyle,http://www.trainerize.com/privacy.aspx,success
com.selfhealing.chakrasnumber1,https://sites.google.com/view/privacy-chakra-healing/home,"url found, download failed"
uc.smartpp.dollwallpaperhd,,not found
co.sansa.awske,https://privacy-policy.courses.store/ccdihr,success
com.nuttyparty.landover,https://landover.io/en/legal#privacy-policy,success
com.gannett.local.library.news.kxtv,https://www.abc10.com/privacy,success
com.pearsoned.andromeda,https://pi.pearsoned.com/v1/piapi/login/static/html/PearsonPrivacyPolicy.html,"url found, download failed"
koi.muca,http://muca.koiproject.it/privacy-policy,success
hu.psicore.mfportable,https://battletech.rpg.hu/privacy_policy.php,success
com.subsplash.thechurchapp.s_J7WCTD,http://www.subsplash.com/legal/privacy,success
ru.cloudtaxi.client228c,,not found
jp.co.googolplex.android.colladaviewer,http://www.googolplex.jp/privacypolicy/privacypolicy_mobileapp.html,success
net.vellichor.prenseskadin,https://www.lykiagames.com/privacy-policy,success
com.trainerize.thebootyologist,http://www.trainerize.com/privacy.aspx,success
com.gesgocom.appaytoss,,not found
com.hablax.app,https://www.hablax.com/privacy_policy,success
com.Nowwa.MaskDesign3D,,not found
com.embratoria.embraloader,,not found
com.quvideo.slideplus,https://sp-rc.vdresource.com/web/h5template/ac71d059-4c7a-4be2-9fe0-5ea2fba6f8a6-language=en/dist/index.html,success
com.nextstep.fruitburstline,http://www.rqtech.net/PrivacyPolicy.html,success
com.MFLPlatinum.MFLPlatinum,http://mflplatinum.weebly.com/privacy.html,success
com.outfitapp.consumer,,not found
com.gantner.lockpal,,not found
com.curiti.app,https://about.crate.co/policies/privacy-policy/,"url found, download failed"
br.org.ipiriopreto.appEK725,https://www.eklesia.com.br/politica-privacidade/,success
com.nyazf.pineapplewallpapers,,not found
dk.connectedcars.app.fleet,https://legal.connectedcars.io/privacy-policy,success
com.csmartphone,https://www.cma-cgm.com/legal-terms/privacy-policy,success
com.playgendary.ktbremaster,https://newplg.dev/privacy-policy,success
com.bricks.balls.breaker.fun.crusher,,not found
co.sheldon.usnue,https://privacy-policy.courses.store/gklhfr,success
com.dinosaur.eggshoot,https://sites.google.com/view/offlinegamehay-privacy-policy,success
com.gogii.textplus,http://www.textplus.com/textplus-privacy-policy/,success
org.mozilla.fenix,https://www.mozilla.org/privacy/firefox/,success
jp.voicy.app.player,https://voicy.jp/privacy-policy,success
com.biblica.hindi,https://www.biblica.com/privacy-policy/,success
com.arteffects.photoeffectsprisma,,not found
com.ayoub.dev.stayla_algerie_o,,not found
com.easyplanet.multiapp,https://www.easyplanet.fr/fr/,success
com.movavi.mobile.picverse,,not found
com.dunamu.exchange.global,https://upbit-id-static.upbitit.in/mobile_for_app/htm/private_data_md.html,success
